what,kind,bundleId,bundleVersion,description,time
started,bundle,org.jboss.ide.eclipse.as.ssh,2.1.0.v201003050540R-H56-GA,"org.jboss.ide.eclipse.as.ssh",1272420478444
started,bundle,org.jboss.ide.eclipse.freemarker,1.1.0.v201003050540R-H56-GA,"org.jboss.ide.eclipse.freemarker",1272420479719
started,bundle,org.maven.ide.eclipse.launching,0.10.0.20100209-0800,"org.maven.ide.eclipse.launching",1272420479726
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272420481601
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420481761
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272420482347
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420483727
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1272420487432
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272420489202
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272420491797
started,bundle,org.jboss.tools.jmx.ui,1.1.0.v201003050540R-H56-GA,"org.jboss.tools.jmx.ui",1272420491905
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420492136
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420492268
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272420493202
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272420506063
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1272420508645
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.format",1272420509700
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272420515071
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272420622798
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1272420624543
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272420627292
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1272420628903
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420631675
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420631788
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420631788
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1272420634376
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1272420636505
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1272420638444
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1272420644916
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420649792
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1272420650713
no handler,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.scroll.lineDown",1272420651617
no handler,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.scroll.lineDown",1272420651617
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420652178
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420652273
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1272420652944
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1272420655093
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272420656058
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272420662395
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420665223
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420665307
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420665308
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1272420668504
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420668504
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272420672466
started,bundle,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui",1272420676658
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.rename",1272420677068
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272420677084
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1272420679911
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.debug",1272420681613
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272420682790
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272420684813
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272420707250
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272420708385
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272420901217
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1272420906702
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272420912201
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272420916367
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272420955826
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272420958018
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272420972495
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272420973669
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272420996847
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272421012309
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272421096853
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272421098085
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272421102820
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272421104047
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422232642
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422240582
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422499744
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1272422502260
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422506747
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422528945
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1272422530970
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.stop",1272422533413
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272422535085
error,log,,,"Server JBoss EAP 5 failed to stop.",1272422539070
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1272422539102
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422539709
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422541507
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422546466
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422550066
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272422550858
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1272422555808
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422558874
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422563303
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422568050
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422572620
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272422573986
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1272422576339
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422582948
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422582951
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422583023
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422583025
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422583132
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422583134
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422583368
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422583371
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422583503
error,log,,,"Unhandled event loop exception",1272422593417
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422609042
opened,view,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui.GenericHistoryView",1272422617350
activated,view,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui.GenericHistoryView",1272422617371
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1272422622905
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1272422622906
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1272422622906
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1272422622907
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1272422625744
closed,view,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui.GenericHistoryView",1272422625751
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422634237
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422634268
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422634303
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422634334
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422634393
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422634427
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422634598
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422634599
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422634725
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422645812
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422646206
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422649904
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422652055
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272422653499
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.101.v20090820,"org.eclipse.pde.api.tools.ui",1272422656993
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples,2.5.0.200810071,"org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples",1272422657156
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core.ui,1.0.0.v200906022302,"org.eclipse.datatools.sqltools.debugger.core.ui",1272422657199
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,"org.eclipse.jst.j2ee.xdoclet.runtime",1272422657235
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.0.v200805140020,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1272422657348
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1272422657387
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1272422657415
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1272422657444
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1272422657529
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.405.v200905022002,"org.eclipse.jst.server.generic.ui",1272422657579
stopped,bundle,org.eclipse.jst.server.preview.adapter,1.1.0.v20090311b,"org.eclipse.jst.server.preview.adapter",1272422657650
stopped,bundle,org.eclipse.jst.server.tomcat.ui,1.1.102.v20090424,"org.eclipse.jst.server.tomcat.ui",1272422657667
stopped,bundle,org.jboss.ide.eclipse.as.ssh,2.1.0.v201003050540R-H56-GA,"org.jboss.ide.eclipse.as.ssh",1272422657667
stopped,bundle,org.jboss.tools.bpel.runtimes,0.4.0.v201003031622,"org.jboss.tools.bpel.runtimes",1272422657668
stopped,bundle,org.jboss.ide.eclipse.archives.webtools,2.1.0.v201003050540R-H56-GA,"org.jboss.ide.eclipse.archives.webtools",1272422657668
stopped,bundle,org.jboss.ide.eclipse.as.ui.mbeans,2.1.0.v201003050540R-H56-GA,"org.jboss.ide.eclipse.as.ui.mbeans",1272422657668
stopped,bundle,org.jboss.tools.esb.project.ui,1.3.0.v201003050540R-H56-GA,"org.jboss.tools.esb.project.ui",1272422657668
stopped,bundle,org.jboss.ide.eclipse.as.ui,2.1.0.v201003050540R-H56-GA,"org.jboss.ide.eclipse.as.ui",1272422657668
stopped,bundle,org.eclipse.jst.server.ui,1.1.0.v20090421,"org.eclipse.jst.server.ui",1272422657704
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.jaxp.debug.ui",1272422657738
stopped,bundle,org.drools.eclipse,5.1.0.v201003050540R-H56-31764,"org.drools.eclipse",1272422657738
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.506.v20090817,"org.eclipse.jst.server.generic.core",1272422657757
stopped,bundle,org.eclipse.mylyn.ide.ant,3.3.2.v20100222-0100-e3x,"org.eclipse.mylyn.ide.ant",1272422657776
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.0.v200906020553,"org.eclipse.datatools.connectivity.oda.template.ui",1272422657791
stopped,bundle,org.eclipse.pde.runtime,3.4.100.v20090731,"org.eclipse.pde.runtime",1272422657867
stopped,bundle,org.eclipse.pde.ua.ui,1.0.0.v20090511,"org.eclipse.pde.ua.ui",1272422657899
stopped,bundle,org.eclipse.pde.ui.templates,3.4.100.v20090527,"org.eclipse.pde.ui.templates",1272422657978
stopped,bundle,org.eclipse.birt.report.debug.ui,2.5.2.v20100127,"org.eclipse.birt.report.debug.ui",1272422657978
stopped,bundle,org.eclipse.birt.chart.reportitem.ui,2.5.2.v20100210,"org.eclipse.birt.chart.reportitem.ui",1272422658026
stopped,bundle,org.eclipse.birt.report.item.crosstab.ui,2.5.2.v20100127,"org.eclipse.birt.report.item.crosstab.ui",1272422658055
stopped,bundle,org.eclipse.birt.report.designer.ui.ide,2.5.2.v20100127,"org.eclipse.birt.report.designer.ui.ide",1272422658110
stopped,bundle,org.eclipse.tptp.test.tools.junit.plugin,4.5.1.v201001111000,"org.eclipse.tptp.test.tools.junit.plugin",1272422658110
stopped,bundle,org.eclipse.hyades.test.tools.ui,4.6.2.v201002100300,"org.eclipse.hyades.test.tools.ui",1272422658148
stopped,bundle,org.eclipse.hyades.test.ui.extensions,4.5.2.v201002100300,"org.eclipse.hyades.test.ui.extensions",1272422658182
stopped,bundle,org.eclipse.tptp.test.recorders.url,4.6.2.v200912231900,"org.eclipse.tptp.test.recorders.url",1272422658183
stopped,bundle,org.eclipse.tptp.test.samples,4.3.2.v200911121900,"org.eclipse.tptp.test.samples",1272422658183
stopped,bundle,org.eclipse.hyades.test.ui,4.2.702.v201002100300,"org.eclipse.hyades.test.ui",1272422658273
stopped,bundle,org.eclipse.pde.ds.ui,1.0.0.v20100209-maintenance,"org.eclipse.pde.ds.ui",1272422658312
stopped,bundle,org.eclipse.tptp.monitoring.instrumentation.ui,4.4.201.v200908220100,"org.eclipse.tptp.monitoring.instrumentation.ui",1272422658319
stopped,bundle,org.eclipse.tptp.trace.arm.ui,4.3.300.v200908220100,"org.eclipse.tptp.trace.arm.ui",1272422658319
stopped,bundle,org.jboss.tools.eclipse.as.tptp,1.1.0.v201003050540R-H56-GA,"org.jboss.tools.eclipse.as.tptp",1272422658319
stopped,bundle,org.eclipse.tptp.platform.instrumentation.ui,4.3.200.v200905160100,"org.eclipse.tptp.platform.instrumentation.ui",1272422658319
stopped,bundle,org.eclipse.tptp.platform.profile.server.wst,4.3.301.v201002100300,"org.eclipse.tptp.platform.profile.server.wst",1272422658319
stopped,bundle,org.eclipse.tptp.platform.profile.server.core,4.2.200.v201002100300,"org.eclipse.tptp.platform.profile.server.core",1272422658458
stopped,bundle,org.eclipse.tptp.platform.jvmti.client,4.4.301.v201001282132,"org.eclipse.tptp.platform.jvmti.client",1272422658458
stopped,bundle,org.eclipse.tptp.platform.integration.pde,4.4.200.v200906191311,"org.eclipse.tptp.platform.integration.pde",1272422658458
stopped,bundle,org.jboss.tools.cdi.xml.ui,1.0.0.v201003050540R-H56-GA,"org.jboss.tools.cdi.xml.ui",1272422658517
stopped,bundle,org.jboss.tools.cdi.ui,1.0.0.v201003050540R-H56-GA,"org.jboss.tools.cdi.ui",1272422658517
stopped,bundle,org.jboss.tools.cdi.text.ext,1.0.0.v201003050540R-H56-GA,"org.jboss.tools.cdi.text.ext",1272422658517
stopped,bundle,org.jboss.tools.cdi.core,1.0.0.v201003050540R-H56-GA,"org.jboss.tools.cdi.core",1272422658517
stopped,bundle,org.jboss.tools.jsf.text.ext.facelets,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jsf.text.ext.facelets",1272422658592
stopped,bundle,org.jboss.tools.jsf.text.ext.richfaces,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jsf.text.ext.richfaces",1272422658598
stopped,bundle,org.jboss.tools.seam.text.ext,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.seam.text.ext",1272422658598
stopped,bundle,org.jboss.tools.jsf.text.ext,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jsf.text.ext",1272422658679
stopped,bundle,org.jboss.tools.jsf.ui,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jsf.ui",1272422658679
stopped,bundle,org.jboss.tools.jsf.verification,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jsf.verification",1272422658679
stopped,bundle,org.jboss.tools.jsf.vpe.ajax4jsf,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jsf.vpe.ajax4jsf",1272422658714
stopped,bundle,org.jboss.tools.jsf.vpe.jstl,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jsf.vpe.jstl",1272422658720
stopped,bundle,org.jboss.tools.jsf.vpe.seam,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jsf.vpe.seam",1272422658750
stopped,bundle,org.jboss.tools.jsf.vpe.jsf,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jsf.vpe.jsf",1272422658751
stopped,bundle,org.jboss.tools.maven.seam,1.0.0.v201003050540R-H56-GA,"org.jboss.tools.maven.seam",1272422658751
stopped,bundle,org.jboss.tools.project.examples.cheatsheet,1.1.0.v201003050540R-H56-GA,"org.jboss.tools.project.examples.cheatsheet",1272422658817
stopped,bundle,org.jboss.tools.project.examples,1.1.0.v201003050540R-H56-GA,"org.jboss.tools.project.examples",1272422658817
stopped,bundle,org.jboss.tools.seam.ui,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.seam.ui",1272422658817
stopped,bundle,org.jboss.tools.seam.core,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.seam.core",1272422658817
stopped,bundle,org.jboss.tools.jsf,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jsf",1272422658817
stopped,bundle,org.jboss.tools.jsf.vpe.facelets,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jsf.vpe.facelets",1272422658839
stopped,bundle,org.jboss.tools.jsf.vpe.myfaces,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jsf.vpe.myfaces",1272422658857
stopped,bundle,org.jboss.tools.jsf.vpe.richfaces,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jsf.vpe.richfaces",1272422658867
stopped,bundle,org.jboss.tools.jst.css,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.css",1272422658884
stopped,bundle,org.jboss.tools.esb.ui,1.3.0.v201003050540R-H56-GA,"org.jboss.tools.esb.ui",1272422658884
stopped,bundle,org.jboss.tools.jst.web.tiles.ui,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.web.tiles.ui",1272422658937
stopped,bundle,org.jboss.tools.seam.ui.pages,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.seam.ui.pages",1272422659011
stopped,bundle,org.jboss.tools.seam.xml.ui,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.seam.xml.ui",1272422659032
stopped,bundle,org.jboss.tools.struts.validator.ui,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.struts.validator.ui",1272422659073
stopped,bundle,org.jboss.tools.struts.ui,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.struts.ui",1272422659074
stopped,bundle,org.jboss.tools.jst.web.ui,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.web.ui",1272422659074
stopped,bundle,org.jboss.tools.struts.vpe.struts,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.struts.vpe.struts",1272422659102
stopped,bundle,org.jboss.tools.vpe.docbook,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.vpe.docbook",1272422659124
stopped,bundle,org.jboss.tools.vpe.html,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.vpe.html",1272422659163
stopped,bundle,org.jboss.tools.vpe.jsp,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.vpe.jsp",1272422659176
stopped,bundle,org.jboss.tools.vpe,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.vpe",1272422659176
stopped,bundle,org.jboss.tools.vpe.ui.palette,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.vpe.ui.palette",1272422659206
stopped,bundle,org.jboss.tools.jst.jsp,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.jsp",1272422659261
stopped,bundle,org.jboss.tools.struts.text.ext,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.struts.text.ext",1272422659268
