what,kind,bundleId,bundleVersion,description,time
started,bundle,org.jboss.ide.eclipse.freemarker,1.1.0.v201003050540R-H56-GA,"org.jboss.ide.eclipse.freemarker",1272395978758
started,bundle,org.maven.ide.eclipse.launching,0.10.0.20100209-0800,"org.maven.ide.eclipse.launching",1272395978769
started,bundle,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui",1272395980079
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272395980149
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272395980600
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1272395983750
started,bundle,org.eclipse.wst.ws.service.policy,1.0.103.v200905151848,"org.eclipse.wst.ws.service.policy",1272395983998
started,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1272395984072
started,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1272395984080
started,bundle,org.maven.ide.eclipse.editor,0.10.0.20100209-0800,"org.maven.ide.eclipse.editor",1272395984359
started,bundle,org.maven.ide.eclipse.refactoring,0.10.0.20100209-0800,"org.maven.ide.eclipse.refactoring",1272395984579
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1272395984631
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272395988763
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1272395992223
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1272395992223
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272395992285
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272395995400
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1272396000237
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272396000272
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272396004011
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1272396016445
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1272396016445
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272396046990
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272396048728
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272396053477
activated,editor,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.editor",1272396055871
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1272396056674
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272396061161
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1272396065322
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1272396065322
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272396065368
activated,editor,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.editor",1272396066011
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1272396066156
closed,editor,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.editor",1272396066157
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272396068327
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272396074046
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272396158006
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272396160580
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272396364914
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1272396367075
started,bundle,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui",1272396370578
started,bundle,org.jboss.tools.common.text.xml,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.common.text.xml",1272396371254
started,bundle,org.jboss.tools.common.gef,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.common.gef",1272396372028
started,bundle,org.eclipse.gef,3.5.1.v20090910-2020,"org.eclipse.gef",1272396372060
started,bundle,org.jboss.tools.jst.web.tiles.ui,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.web.tiles.ui",1272396372098
started,bundle,org.jboss.tools.seam.ui.pages,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.seam.ui.pages",1272396372166
started,bundle,org.jboss.tools.struts.validator.ui,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.struts.validator.ui",1272396372284
started,bundle,org.jboss.ide.eclipse.as.ui.mbeans,2.1.0.v201003050540R-H56-GA,"org.jboss.ide.eclipse.as.ui.mbeans",1272396373571
started,bundle,org.jboss.tools.jst.jsp,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.jst.jsp",1272396374059
started,bundle,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.ui",1272396374229
started,bundle,org.eclipse.wst.dtd.ui,1.0.400.v200904300717,"org.eclipse.wst.dtd.ui",1272396374695
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1272396374867
opened,editor,org.jboss.tools.common.model.ui,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1272396376188
activated,editor,org.jboss.tools.common.model.ui,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1272396376426
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1272396376671
started,bundle,org.jboss.tools.seam.xml.ui,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.seam.xml.ui",1272396377682
activated,editor,org.jboss.tools.common.model.ui,3.1.0.v201003050540R-H56-GA,"org.jboss.tools.common.model.ui.editor.EditorPartWrapper",1272396379999
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272396382856
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272396386684
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272396387855
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272396415843
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272396416697
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272396500376
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272396500426
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272396501220
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272396501287
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397050453
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1272397054221
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.debug",1272397056467
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1272397058905
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397058923
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272397061145
error,log,,,"Server JBoss EAP 5 failed to stop.",1272397061783
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397091980
error,log,,,"Server JBoss EAP 5 failed to start.",1272397101537
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397101705
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397102885
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1272397107170
opened,editor,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.editor",1272397111082
activated,editor,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.editor",1272397111122
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1272397111144
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1272397123962
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.run",1272397124016
activated,editor,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.editor",1272397126512
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272397127066
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397129211
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397200957
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397209134
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397263104
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397269917
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397271505
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1272397272993
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.debug",1272397274698
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272397276088
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397276302
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397314420
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397318617
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397340395
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397347208
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397353456
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397356709
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397359436
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397361492
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397367087
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397369355
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397375507
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397385345
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397566284
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1272397573779
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397579328
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1272397580573
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397580588
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.AllMarkersView",1272397581849
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1272397586837
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397588601
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1272397610707
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397610748
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397611186
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397612911
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.9.3,"org.tigris.subversion.clientadapter.javahl",1272397615395
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.6.10,"org.tigris.subversion.clientadapter.svnkit",1272397615415
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397615434
started,bundle,org.tmatesoft.svnkit,1.3.2.6267,"org.tmatesoft.svnkit",1272397617779
started,bundle,org.eclipse.birt.report.debug.ui,2.5.2.v20100127,"org.eclipse.birt.report.debug.ui",1272397625142
started,bundle,org.eclipse.datatools.connectivity,1.1.3.v201001230803,"org.eclipse.datatools.connectivity",1272397626502
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1272397645545
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397645570
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397648063
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397672223
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1272397675544
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397678629
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1272397681872
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397681894
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397690675
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1272397706787
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397706844
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397707263
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397707813
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1272397713972
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272397720643
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397729424
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397740430
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397745382
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397763124
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397764873
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397869052
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1272397870920
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397875192
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1272397880025
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397880037
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397880505
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397902078
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397904023
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397931696
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1272397934227
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1272397949134
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272397955126
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272397955430
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272398159140
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272398160628
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272398242472
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1272398255942
started,bundle,org.maven.ide.eclipse.editor.xml,0.10.0.20100209-0800,"org.maven.ide.eclipse.editor.xml",1272398286358
opened,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1272398300044
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1272398306592
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272398306681
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272398475644
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1272398511370
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272398530939
started,bundle,org.drools.eclipse,5.1.0.v201003050540R-H56-31764,"org.drools.eclipse",1272398540035
started,bundle,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.ui.views.log",1272398540539
started,bundle,org.eclipse.pde.ui,3.5.1.v201001121200,"org.eclipse.pde.ui",1272398540845
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.moveResources",1272398553156
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.move",1272398553493
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272398554070
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1272398556820
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1272398562262
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272398574652
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272398590832
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272398594266
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272398618125
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272398621716
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272398669226
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272398670899
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272398845166
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1272398858359
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272398864220
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1272398870297
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.101.v20090820,"org.eclipse.pde.api.tools.ui",1272398889233
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples,2.5.0.200810071,"org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples",1272398889384
